Frequency [Hz]	S(f)
1926,270	0,0196
1929,932	0,0196
1933,594	0,0196
1937,256	0,0194
1940,918	0,0191
1944,580	0,0193
1948,242	0,02
1951,904	0,0203
1955,566	0,02
1959,229	0,0197
1962,891	0,0196
1966,553	0,0194
1970,215	0,019
1973,877	0,0186
1977,539	0,0185
1981,201	0,0184
1984,863	0,0187
1988,525	0,0191
1992,188	0,0192
1995,850	0,0191
1999,512	0,0191
2003,174	0,019
2006,836	0,019
2010,498	0,0193
2014,160	0,0191
2017,822	0,0186
2021,484	0,0181
2025,146	0,0179
2028,809	0,0177
2032,471	0,0177
2036,133	0,018
2039,795	0,0184
2043,457	0,0186
2047,119	0,0186
2050,781	0,0186
2054,443	0,0184
2058,105	0,018
2061,768	0,0175
2065,430	0,017
2069,092	0,0169
2072,754	0,017
2076,416	0,017
2080,078	0,0174
2083,740	0,0179
2087,402	0,0178
2091,064	0,0172
2094,727	0,017
2098,389	0,0172
2102,051	0,0175
2105,713	0,0176
2109,375	0,0175
2113,037	0,0173
2116,699	0,0173
2120,361	0,0177
2124,023	0,0182
2127,686	0,0184
2131,348	0,0181
2135,010	0,0178
2138,672	0,0176
2142,334	0,0177
2145,996	0,0178
2149,658	0,0175
2153,320	0,0172
2156,982	0,0173
2160,645	0,0175
2164,307	0,0176
2167,969	0,0175
2171,631	0,0171
2175,293	0,0167
2178,955	0,0165
2182,617	0,0164
2186,279	0,016
2189,941	0,0158
2193,604	0,016
2197,266	0,0165
2200,928	0,0167
2204,590	0,0166
2208,252	0,0163
2211,914	0,016
2215,576	0,016
2219,238	0,0162
2222,900	0,0162
2226,563	0,0162
2230,225	0,0162
2233,887	0,0159
2237,549	0,0155
2241,211	0,0153
2244,873	0,0153
2248,535	0,0155
2252,197	0,0153
2255,859	0,0151
2259,521	0,0151
2263,184	0,0151
2266,846	0,0148
2270,508	0,0146
2274,170	0,0147
2277,832	0,0149
2281,494	0,0151
2285,156	0,0149
2288,818	0,0148
2292,480	0,0149
2296,143	0,015
2299,805	0,0149
2303,467	0,0151
2307,129	0,0153
2310,791	0,0151
2314,453	0,0149
2318,115	0,0147
2321,777	0,0145
2325,439	0,0145
2329,102	0,0148
2332,764	0,0148
2336,426	0,0146
2340,088	0,0145
2343,750	0,0143
2347,412	0,0139
2351,074	0,0136
2354,736	0,0137
2358,398	0,0142
2362,061	0,0142
2365,723	0,0137
2369,385	0,0132
2373,047	0,0132
2376,709	0,0136
2380,371	0,014
2384,033	0,0143
2387,695	0,0143
2391,357	0,0139
2395,020	0,0135
2398,682	0,0131
2402,344	0,013
2406,006	0,013
2409,668	0,0132
2413,330	0,0134
2416,992	0,0132
2420,654	0,013
2424,316	0,013
2427,979	0,0132
2431,641	0,0133
2435,303	0,0132
2438,965	0,0129
2442,627	0,0127
2446,289	0,0126
2449,951	0,0126
2453,613	0,0126
2457,275	0,0127
2460,938	0,0127
2464,600	0,0126
2468,262	0,0127
2471,924	0,0129
2475,586	0,0131
2479,248	0,013
2482,910	0,0127
2486,572	0,0124
2490,234	0,0124
2493,896	0,0126
2497,559	0,0128
2501,221	0,0129
2504,883	0,0129
2508,545	0,0129
2512,207	0,0127
2515,869	0,0125
2519,531	0,0123
2523,193	0,0121
2526,855	0,012
2530,518	0,012
2534,180	0,0119
2537,842	0,0118
2541,504	0,0117
2545,166	0,0117
2548,828	0,0117
2552,490	0,012
2556,152	0,0123
2559,814	0,0123
2563,477	0,0123
2567,139	0,0124
2570,801	0,0125
2574,463	0,0123
2578,125	0,012
2581,787	0,0117
2585,449	0,0115
2589,111	0,0117
