Frequency [Hz]	S(f)
2362,061	0,00246
2365,723	0,00247
2369,385	0,00246
2373,047	0,00244
2376,709	0,00239
2380,371	0,00232
2384,033	0,0023
2387,695	0,00234
2391,357	0,00238
2395,020	0,00238
2398,682	0,00238
2402,344	0,00239
2406,006	0,00243
2409,668	0,00245
2413,330	0,00243
2416,992	0,00239
2420,654	0,00239
2424,316	0,00238
2427,979	0,00233
2431,641	0,00228
2435,303	0,00231
2438,965	0,00236
2442,627	0,00238
2446,289	0,00235
2449,951	0,0023
2453,613	0,0023
2457,275	0,00237
2460,938	0,00245
2464,600	0,00246
2468,262	0,00238
2471,924	0,0023
2475,586	0,00228
2479,248	0,00229
2482,910	0,00228
2486,572	0,00224
2490,234	0,00221
2493,896	0,00218
2497,559	0,00217
2501,221	0,00219
2504,883	0,00223
2508,545	0,00226
2512,207	0,00226
2515,869	0,00226
2519,531	0,00224
2523,193	0,0022
2526,855	0,00215
2530,518	0,00212
2534,180	0,00213
2537,842	0,00216
2541,504	0,0022
2545,166	0,00224
2548,828	0,00223
2552,490	0,0022
2556,152	0,00219
2559,814	0,00216
2563,477	0,00211
2567,139	0,00209
2570,801	0,00208
2574,463	0,00209
2578,125	0,00215
2581,787	0,00221
2585,449	0,00223
2589,111	0,00223
2592,773	0,0022
2596,436	0,00214
2600,098	0,0021
2603,760	0,00211
2607,422	0,00211
2611,084	0,00209
2614,746	0,00208
2618,408	0,0021
2622,070	0,00213
2625,732	0,00216
2629,395	0,00215
2633,057	0,00214
2636,719	0,00215
2640,381	0,00213
2644,043	0,0021
2647,705	0,0021
2651,367	0,00209
2655,029	0,00208
2658,691	0,00208
2662,354	0,00211
2666,016	0,00218
2669,678	0,00219
2673,340	0,00215
2677,002	0,00209
2680,664	0,00204
2684,326	0,00202
2687,988	0,00208
2691,650	0,00213
2695,313	0,00209
2698,975	0,00203
2702,637	0,00204
2706,299	0,00206
2709,961	0,00204
2713,623	0,00201
2717,285	0,00201
2720,947	0,002
2724,609	0,00199
2728,271	0,002
2731,934	0,00205
2735,596	0,00207
2739,258	0,00204
2742,920	0,00198
2746,582	0,00193
2750,244	0,00192
2753,906	0,00192
2757,568	0,00191
2761,230	0,00192
2764,893	0,00197
2768,555	0,00202
2772,217	0,00203
2775,879	0,002
2779,541	0,00198
2783,203	0,00195
2786,865	0,00192
2790,527	0,00191
2794,189	0,00194
2797,852	0,00195
2801,514	0,00195
2805,176	0,00196
2808,838	0,00197
2812,500	0,00192
2816,162	0,0019
2819,824	0,00194
2823,486	0,00196
2827,148	0,00195
2830,811	0,00194
2834,473	0,00193
2838,135	0,00194
2841,797	0,00195
2845,459	0,00196
2849,121	0,00196
2852,783	0,00197
2856,445	0,00198
2860,107	0,00198
2863,770	0,00199
