Frequency [Hz]	S(f)
5050,049	0,00775
5053,711	0,00765
5057,373	0,0077
5061,035	0,00789
5064,697	0,00813
5068,359	0,00817
5072,021	0,008
5075,684	0,00791
5079,346	0,0079
5083,008	0,00786
5086,670	0,00782
5090,332	0,00784
5093,994	0,00777
5097,656	0,00758
5101,318	0,00763
5104,980	0,00787
5108,643	0,00798
5112,305	0,00792
5115,967	0,00783
5119,629	0,00774
5123,291	0,00773
5126,953	0,00777
5130,615	0,0077
5134,277	0,0076
5137,939	0,00755
5141,602	0,00749
5145,264	0,00748
5148,926	0,00757
5152,588	0,0076
5156,250	0,00759
5159,912	0,00771
5163,574	0,00783
5167,236	0,00771
5170,898	0,00749
5174,561	0,00747
5178,223	0,00748
5181,885	0,00735
5185,547	0,00729
5189,209	0,00731
5192,871	0,00736
5196,533	0,00747
5200,195	0,00759
5203,857	0,00769
5207,520	0,00762
5211,182	0,00733
5214,844	0,00716
5218,506	0,00724
5222,168	0,0074
5225,830	0,00744
5229,492	0,00736
5233,154	0,00732
5236,816	0,00741
5240,479	0,00752
5244,141	0,0075
5247,803	0,00734
5251,465	0,00715
5255,127	0,0071
5258,789	0,00716
5262,451	0,00724
5266,113	0,00726
5269,775	0,00732
5273,438	0,00747
5277,100	0,00754
5280,762	0,00748
5284,424	0,00737
5288,086	0,00724
5291,748	0,00715
5295,410	0,00712
5299,072	0,00719
5302,734	0,00728
5306,396	0,00724
5310,059	0,00714
5313,721	0,00708
5317,383	0,00703
5321,045	0,00699
5324,707	0,00708
5328,369	0,00729
5332,031	0,00741
5335,693	0,00733
5339,355	0,00714
5343,018	0,00708
5346,680	0,00715
5350,342	0,00717
